,id,date,ticker,tweet
8500,108501,24/07/2020,TSLA, TSLA TP raised to 325 frim 295 at JPM      
8501,108502,24/07/2020,TSLA, TSLA  bulls wiping their tears with their short shorts    
8502,108503,24/07/2020,TSLA, TSLA THERE IS BLOOD IN THE WATERS      
8503,108504,24/07/2020,AAPL, AAPL  i  am a avid apple fan but this year for one brief moment  in my life I will be shorting Apple      
8504,108505,24/07/2020,TSLA, TSLA no more news to pump The stock up   market operators to book profit soon and lead it to 1200 or 1300 levels  the stock only overvalued and pumped by hype   300 bullion company not able to make 100 million profit is not worth it  
8505,108506,24/07/2020,TSLA, TSLA Monday morning  wait why is this selling off  It joined the S P this weekend     
8506,108507,25/07/2020,MSFT, MSFT It will go further down   don t jump on it   
8507,108508,27/07/2020,AAPL, AAPL I m back  Hopefully most of you held through last week brutal beating     
8508,108509,27/07/2020,TSM, TSM let s just hit  100 no reason to stop at this  point      
8509,108510,27/07/2020,TSLA, TSLA ELON now talks in Code words      when TESLA Sold off from 1600 he said       FOOL CELL         right word was fuel cell
8510,108511,28/07/2020,MSFT, MSFT See you guys at 204 again tomorrow   
8511,108512,29/07/2020,TSLA, TSLA  3 2  Germany right now  clearly US shares price is influenced by kids dreaming of getting rich over night  
8512,108513,29/07/2020,AAPL, AAPL yeah sure while i go to work to bust my tail  you can sit at home and make more than me because you don t want to find a different job  
8513,108514,30/07/2020,AAPL, AAPL nooooooo why you going down  
8514,108515,31/07/2020,TSLA, TSLA Looks like another week of bulls winning    When will us bears get a turn   
8515,108516,31/07/2020,GOOGL, GOOGL when sell off is done shorties  Bulls not scared you   
8516,108517,31/07/2020,TSLA, TSLA I m out here giving out game for free   you just have to listen  
8517,108518,31/07/2020,BA, BA my guess Boeing is going to 100 or less     Trash stock     
8518,108519,01/08/2020,AAPL, AAPL started my Apple retirement account  long  
8519,108520,03/08/2020,AAPL, AAPL holding my  435  490 calls 
8520,108521,03/08/2020,AAPL, AAPL the price action today is like watching someone with epilepsy    
8521,108522,04/08/2020,TSLA, TSLA feeling a bit outrageous and optimistic  Gonna just say 5 10  tomorrow for no apparent reason  LOL        
8522,108523,04/08/2020,DIS, DIS Looking like a BTD now ugh    
8523,108524,05/08/2020,WMT, WMT   hmm no bias here   don t be a sheep and do your own DD  Sell if you wish but this stock has too much upside and will pay those who wait  WMT has not released any PR  these are all misleading rumors 
8524,108525,05/08/2020,MSFT, MSFT Go Go Go let s make some money   
8525,108526,05/08/2020,NKE, NKE Guys this is a perfect area to buy  Near All time highs of  105  The Bottom in the last economic crisis in 2009 was  10  Don t worry Covid is just a dream  When you wake up it will be all gone     Risk vs reward people   
8526,108527,05/08/2020,TSM, TSM bought it at 82 5  but why keep dropping now   
8527,108528,05/08/2020,BA, BA robinhooders are selling   Time to load up     
8528,108529,05/08/2020,PFE, PFE This might run slow but I haven t lost a dime   Wait till some big news comes out and Bam   To the moon with half my portfolio 
8529,108530,06/08/2020,TSLA, TSLA elon has abandoned you guys and just focusing on space x  
8530,108531,06/08/2020,AAPL, AAPL That s it Apples are my favorite fruits from now on    
8531,108532,06/08/2020,PYPL, PYPL would love to see 210 or some acquisition news  
8532,108533,06/08/2020,V, V and can you imagine when the stimulus hits     
8533,108534,07/08/2020,AAPL, AAPL another  22 share constitutes  2T  Once hit  may trade sideways for a week or so then gap up again b4 sept s split   490 in sight    
8534,108535,07/08/2020,AMZN, AMZN loving the setup here  Might see a run today  
8535,108536,07/08/2020,LOW, LOW took a pause for the divvy drip now its off to the races again      
8536,108537,07/08/2020,MSFT, MSFT So    When is the Tik Tok deal happening  Need this to pop up to  220      
8537,108538,10/08/2020,AAPL, AAPL   yeahhhh    let s go    460 today  
8538,108539,11/08/2020,BA, BA every day this thing pops off I make a grand on my calls  locked in some earnings today  so I wouldn t complain with a brief correction to get back into some solid positions around the ticker price  
8539,108540,11/08/2020,AAPL, AAPL my 8 21 call is killing me  I hope this mf go back up before then
8540,108541,12/08/2020,TSLA, TSLA you wait till you see all those poor folk stuck up in the high numbers selling off with relief   all that good work in premarket for nothing
8541,108542,12/08/2020,BAC, BAC SNAP  SNAP    that was a bear trap     
8542,108543,12/08/2020,BA, BA     talk about a dump  it s Gucci tho we bouncing back
8543,108544,12/08/2020,BA, BA load up here  When there s a vaccine   this stock will triple
8544,108545,12/08/2020,AAPL, AAPL tempted to buy some puts here    but QQQ looks like a better short than the drama queen AAPL  Will hold my bags to go long if and when this gets near 400  I still think 395 possible before split 
8545,108546,12/08/2020,TSLA, TSLA hahah the bulls is talking now cuz they losing it   
8546,108547,13/08/2020,AAPL, AAPL  this will be a good day indeed 
8547,108548,13/08/2020,TSLA, TSLA this baby done hurt lots of feelings    
8548,108549,13/08/2020,TSLA, TSLA 1600  is the new 1500      
8549,108550,13/08/2020,TSLA, TSLA   AMD this week s price action  
8550,108551,13/08/2020,TSLA, TSLA it s happening today  some people will get very rich  
8551,108552,14/08/2020,BA, BA let s goooo only 12 more dollars  
8552,108553,14/08/2020,TSLA, TSLA the profit on my call debit spread is capped after 1670   Oh wells    
8553,108554,14/08/2020,AAPL, AAPL and we green  Gang gang    
8554,108555,14/08/2020,TSLA, TSLA     I can t even     Bears know what s coming today  The writing is on the wall  lmaaaoo  Squashed  What a beautiful morning 
8555,108556,14/08/2020,AAPL, AAPL you day traders are funny  
8556,108557,14/08/2020,TSLA, TSLA if your putting a stock split you like giving your money to the market to have  
8557,108558,14/08/2020,BABA, BABA 300c for ER play   
8558,108559,15/08/2020,TSLA, TSLA  more to make next week     1790
8559,108560,15/08/2020,TSLA, TSLA so you must have your shares by the 21st to receive a dividend of four additional stocks  No reason this shouldn t run up next week and break ATH  LETS GET IT   
8560,108561,17/08/2020,TSLA, TSLA   Bears have to suicide that s the only answer to them   
8561,108562,18/08/2020,TSLA, TSLA I ve made more than I ve paid     
8562,108563,18/08/2020,TSLA, TSLA bullish case we may kiss  2000 tomorroww high chance                            
8563,108564,18/08/2020,TSLA, TSLA             like I said on my watchlist hold  sit back and let the money roll  
8564,108565,18/08/2020,CCL, CCL back for round two  Let s get it started       
8565,108566,18/08/2020,TSLA, TSLA that bear trap at open tho  Tesla are you so   crazy
8566,108567,18/08/2020,TSLA, TSLA have to own shares by Friday if you want them to split     
8567,108568,19/08/2020,TSLA, TSLA   Who loves Elon as much as I do       
8568,108569,19/08/2020,TSLA, TSLA Is that a plane   is that a F9   no it is the TESLA stock     
8569,108570,19/08/2020,NVDA, NVDA The clock is ticking    Do you really want to take the risk by holding   
8570,108571,19/08/2020,NVDA, NVDA rip to weekly option holders  thanks for the premiums  
8571,108572,20/08/2020,TSLA, TSLA my puts developing nicely this morning 
8572,108573,20/08/2020,BABA, BABA thanks for buying my premium  
8573,108574,20/08/2020,TSLA, TSLA come back to 1990 on the bounce   i ll short more  
8574,108575,20/08/2020,TSLA, TSLA biggest bubble since 2017 bitcoin   
8575,108576,20/08/2020,TSLA, TSLA 1950c sept not selling    
8576,108577,20/08/2020,NFLX, NFLX LOOK AT DAILY    HUGE setup in play    this is not considering how it is already rebounding off lower trend line in weekly    with an open at above 510 tmr or next week  this should soar back to 550  then next to 600        
8577,108578,21/08/2020,TSLA, TSLA  JUST A THOUGHT    Elon Musk offered  767 share before  So there s a possibility that it could go all the way up to  3 835 share until the day split commence which on August 28 to meet  767 share again         
8578,108579,21/08/2020,BA, BA   for solid sale opportunity this morning  set up looks good  
8579,108580,21/08/2020,TSLA, TSLA   Obviously funds are NOT selling why should you      PT  2500    
8580,108581,21/08/2020,NVDA, NVDA where da bears at    
8581,108582,21/08/2020,TSLA, TSLA Nuts and Bears for me this weekend    
8582,108583,21/08/2020,AAPL, AAPL I HOPE SHE SHOOTS RIGHT THROUGH THAT  500 today  
8583,108584,21/08/2020,TSLA, TSLA hey guys do you know when the next news about the battery will come out  I know it s after the split but weeks or days     
8584,108585,22/08/2020,NVDA, NVDA this needs to split man             
8585,108586,23/08/2020,AAPL, AAPL I really see apple Over  600 this Friday                                    How nice if pre market go   600 like how Tesla did
8586,108587,24/08/2020,AAPL, AAPL lets see your puts bears you haters    
8587,108588,24/08/2020,AAPL, AAPL lol  when you do not hold any shares                 
8588,108589,24/08/2020,AAPL, AAPL got in the dip and I m not selling till friday   
8589,108590,24/08/2020,AAPL, AAPL It s going to be almost weird when this stock starts to trade on fundamentals again and not on the split  Oh  but then we ll have the iPhone 12 5G announcement to drive it further  Bada bing    
8590,108591,24/08/2020,BABA, BABA where are my investors holding 4 years strong throughout all the noise      
8591,108592,24/08/2020,BA, BA will test 195 200   tomorrow        hammertime
8592,108593,24/08/2020,TSLA, TSLA oh boy  Are my puts going to pay out tomorrow     
8593,108594,25/08/2020,AAPL, AAPL Portnoy  Cook   Fisker   EV deal coming      
8594,108595,25/08/2020,TSLA, TSLA I sold my 1945 calls for minimal gain with that pump  Bull trap   
8595,108596,25/08/2020,SBUX, SBUX pump kin spice lattes back on the menu    
8596,108597,25/08/2020,TSLA, TSLA s p addition coming or what       
8597,108598,26/08/2020,TSLA, TSLA I m going to have 300 shares let s go push to  1k after the split    
8598,108599,26/08/2020,NFLX, NFLX how much more is this gnna go   I don t wanna fomo but I wanna fomo
8599,108600,27/08/2020,TSLA, TSLA Let s cut all the weaklings out   Staying strong  
8600,108601,27/08/2020,TSLA, TSLA  think the SP will hold up around the new year     looking to take profits next year Uncle Sam already got me enough for this year
8601,108602,27/08/2020,WMT, WMT Aug 28 20 132  stockoptions  calls  now  263     5 75 from our buy   1 58        wasn t expecting that  swingtrading 
8602,108603,28/08/2020,TSLA, TSLA i wonder how many shorts killed themselves from this stock   serious question
8603,108604,28/08/2020,MSFT, MSFT who s ready for the moon  
8604,108605,28/08/2020,TSLA, TSLA Well look at that  It s the same  SALE  pattern from yesterday   
8605,108606,28/08/2020,TSLA, TSLA I am bull on Tesla since day one  Guys sell and take profit so I can buy at 1890   
8606,108607,28/08/2020,TSLA, TSLA how many times does tesla have to prove y all wrong it massacred all the bears for weeks they have a few minutes    I like dips with my chips and my bear steak  
8607,108608,28/08/2020,WMT, WMT  Don t get caught with the bag in the buying power      
8608,108609,28/08/2020,AAPL, AAPL Loading up at  248 12     
8609,108610,28/08/2020,TSLA, TSLA wow  I cant beleive people here think they will have 5x more money coming Monday after the split       meanwhile smartmoney selling calls to dumbmoney    
8610,108611,28/08/2020,MSFT, MSFT please TIK TOK bless us with another 10 dollar pop scaled out but still holding a 215 to print more money to buy my dog new doghouse       
8611,108612,30/08/2020,AAPL,So what price do you guys think  AAPL will open up at    
8612,108613,31/08/2020,AAPL, AAPL Can t buy till 730am  
8613,108614,31/08/2020,AAPL, AAPL yeah get ready    Holding till back to  500
8614,108615,31/08/2020,AAPL, AAPL Everyone is a genius when its straight bull run haha  Well i too got some AAPL LEAPS cooking  
8615,108616,31/08/2020,AAPL, AAPL shorts lost 30 Bln in 2020  over at Tesla sheesh
8616,108617,31/08/2020,TSLA, TSLA can t wait for the next stock split next week when this gets back to 2k  
8617,108618,31/08/2020,AAPL, AAPL Worst part about owning shares here is that it clogs up my portfolio news feed 
8618,108619,31/08/2020,TSLA, TSLA bears are toasted relentlessly and continues in AH  Never seen that with any stock   lmao 
8619,108620,31/08/2020,AAPL, AAPL Finally got on AAPL after so long  Phew     
8620,108621,31/08/2020,TSLA, TSLA Today was my biggest one day gain in TSLA  Cha fucking Ching     
8621,108622,31/08/2020,TSLA, TSLA going back to  2100 I see    
8622,108623,01/09/2020,TSLA, TSLA Loving the Model Y Performance I got last week  Just put order in for a Cybertruck  Can t wait    Id love to drive across America in this bad boy 
8623,108624,01/09/2020,TSLA, TSLA best investment i ever made     serious question though     how bad are you fomoing on the sideline while we eat 
8624,108625,01/09/2020,TSLA, TSLA      10 commandments on how to properly bury a bear         thanks be to Elon 3 16
8625,108626,01/09/2020,TSLA, TSLA Loving that last paragraph from today s newsletter cause it s just so true    
8626,108627,01/09/2020,TSLA, TSLA I don t understand how people enjoy using Webull    selling a position takes forever and then you don t even have buying power right away   
8627,108628,01/09/2020,TSLA, TSLA shopping    sit back  wait for TP  700
8628,108629,01/09/2020,TSLA, TSLA Headed towards this green now    
8629,108630,01/09/2020,TSLA, TSLA Lunch time will be back up afternoon   
8630,108631,01/09/2020,TSLA, TSLA battery day   shareholder meeting in two weeks  that s all   
8631,108632,01/09/2020,TSLA, TSLA buybuybuy its not too late bearanstein bears  
8632,108633,01/09/2020,AAPL, AAPL I think Apple should have split stock 5 1  the last one I was here for was 7 1  At the rate we re moving back up we will be at  200 or higher by the end of the year  I m not complaining though         
8633,108634,01/09/2020,WMT, WMT Bull party all day  And after party all night   
8634,108635,01/09/2020,TSLA, TSLA chill  it was up 6  this morning and drop to 5   it will drop again tomorrow   
8635,108636,01/09/2020,MSFT, MSFT all of a sudden you guys don t want Tik Tok    riiiiiiight   Anyway  I bought a few shares to play around with for a bit just before close 
8636,108637,02/09/2020,TSLA, TSLA People here are expecting 25  return every week           
8637,108638,02/09/2020,AAPL, AAPL  540 before split price   wow  more and more  
8638,108639,02/09/2020,AAPL, AAPL  The Summer is still not over  all the Bears are still at the Pool Party   Let s do some work fellow Bulls      
8639,108640,02/09/2020,MSFT, MSFT if crossing 230  will stay above 230  
8640,108641,02/09/2020,AAPL, AAPL how long before Apple s new stock split goes to  500  
8641,108642,02/09/2020,TSLA, TSLA after i bot yes going down  
8642,108643,02/09/2020,TSLA, TSLA cheap shares     moon base imminent   mars bars for cheap             
8643,108644,02/09/2020,AAPL, AAPL I m getting whip lash like a MF this morning         
8644,108645,02/09/2020,WMT, WMT looking at a  200 pt by Christmas   
8645,108646,02/09/2020,TSLA, TSLA 400 today you have been warned which is 2000 in old money for the millennials who Have no how stocks work   and think it can only go up     
8646,108647,02/09/2020,TSLA, TSLA BULLS that think  400 will hold     Me   hold my  
8647,108648,02/09/2020,TSLA, TSLA I ll buy back in and go Long at  190  
8648,108649,02/09/2020,TSLA, TSLA  let s  get it down to 100 00 then we can all be bulls  
8649,108650,02/09/2020,TSLA, TSLA loaded more PUTs at close  should pay off tomorrow    
8650,108651,03/09/2020,FB, FB   305 plus tomorrow   310  315 by Friday    
8651,108652,03/09/2020,TSLA, TSLA should tank to 405 USD again tday  
8652,108653,03/09/2020,TSLA, TSLA people still buying the dips     
8653,108654,03/09/2020,TSLA, TSLA I love the smell of burned bull in the morning  
8654,108655,03/09/2020,TSLA, TSLA is a buy at a certain price  And i know what mine is  
8655,108656,03/09/2020,TSLA, TSLA    BEARS is it TIME to short this stock  
8656,108657,03/09/2020,TSLA, TSLA I see this at 320 next week  
8657,108658,03/09/2020,AAPL, AAPL I know you want to go to  99  just do it for me baby  
8658,108659,03/09/2020,TSLA, TSLA if you think this is bad  wait until tomorrow  
8659,108660,03/09/2020,TSLA, TSLA 1 062 80 P E ratio       
8660,108661,03/09/2020,TSLA, TSLA first week of stock split is bearish Any guess about next week run     
8661,108662,03/09/2020,TSLA, TSLA people adding on a 500  gain in 2020  Gamblers  
8662,108663,03/09/2020,AAPL, AAPL who bought the top   holding long term right  Until retirement 
8663,108664,04/09/2020,TSLA, TSLA posters here  95  bears  Only 5  bulls left   
8664,108665,04/09/2020,TSLA, TSLA early morning your money in my accout    night bulls
8665,108666,04/09/2020,TSLA, TSLA    short term  Day trade SQQQ for a momentum play
8666,108667,04/09/2020,TSLA, TSLA See Battery   Day PT of  700  That s pre Split price     
8667,108668,04/09/2020,TSLA, TSLA Well im put with my puts  can t be to greedy   
8668,108669,04/09/2020,TSLA, TSLA And my account is still green today  
8669,108670,04/09/2020,AAPL, AAPL yeah  that looks like a sustainable gain     I just bought more December puts
8670,108671,08/09/2020,AAPL, AAPL the 3 days weekend   the bulls hype got their bubble popped    
8671,108672,08/09/2020,AAPL, AAPL ever bull on this board is delusional  Thanks for buying the OTM calls I sold you last Friday     
8672,108673,08/09/2020,TSLA, TSLA how many of you bought them cheapies   
8673,108674,08/09/2020,TSLA, TSLA that was just the split    imagine the offering      
8674,108675,08/09/2020,TSLA, TSLA I hope I was wrong on this one   
8675,108676,08/09/2020,TSLA, TSLA Elon takes a   on his fan club 
8676,108677,08/09/2020,AAPL, AAPL looking for  75 per share entry   Which is  300 pre Split       
8677,108678,08/09/2020,TSLA, TSLA laughing at the  anti tsla    this is a crash across the board  the entire FAANG  M  is down  The real question is      how far  How long  Something bearish has been brewing  is this it   
8678,108679,08/09/2020,TSLA, TSLA PE looking healthier every minute   
8679,108680,08/09/2020,TSLA, TSLA back to selling hot pockets  at high school ballgames for a living  
8680,108681,08/09/2020,TSLA, TSLA Bulls are actually delusional  This was guaranteed to happen when market cap exceeded that of 10 other auto makers combined without production justifying the valuation  What a Pump and dump  
8681,108682,08/09/2020,TSLA, TSLA I warned Tesla shareholders  See you  300 so many times last week   Here it is     Almost near  300    
8682,108683,08/09/2020,TSLA, TSLA oopsies show time in 16 minutes      screenshot this    
8683,108684,08/09/2020,TSLA, TSLA she s going to high 200 s    no sp for now  battery day priced in  I m heading to the dark side  
8684,108685,09/09/2020,TSLA, TSLA this isn t the future  this is a scam that went up on hype  
8685,108686,09/09/2020,AAPL, AAPL I just love getting on here and reading all the financial advisors comments  
8686,108687,09/09/2020,TSLA, TSLA Guess who didn t panic sell their calls on that correction  Me   Guess who added more cheap calls on the way down  Me    Guess who s calls are going to print tomorrow  Mine           Diamond Hands   
8687,108688,10/09/2020,TSLA, TSLA battery day     Elon is going to announce Autonomous flying     
8688,108689,10/09/2020,AAPL, AAPL back to green     Good night everyone  Green Day fallows tomorrow
8689,108690,10/09/2020,TSLA, TSLA I miss the bears          
8690,108691,10/09/2020,TSLA, TSLA 384 EOD Opens in the aM just shy of 400      
8691,108692,11/09/2020,AMZN, AMZN lumpenroles and psychos Trying to buy the dip  Trying to find the bottom    
8692,108693,11/09/2020,AAPL, AAPL where s all my PM 125 130  s from yesterday at 
8693,108694,11/09/2020,AAPL, AAPL Cue J POW    not even thinking about thinking about thinking about thinking about about thinking about         real good for the
8694,108695,11/09/2020,AAPL, AAPL looking like i lost My  835 on a 118 75 call for sep 18th               
8695,108696,11/09/2020,MSFT, MSFT selling frenzy at 205    my puts are on fire
8696,108697,11/09/2020,AAPL, AAPL this is still a 2T dollar company  Gtfo  
8697,108698,11/09/2020,AAPL, AAPL well    my  117 5 call expires today and i m  98  this isn t good boys  
8698,108699,11/09/2020,AAPL, AAPL under  110 is no mans land   who knows where bottom is under that
8699,108700,15/09/2020,BA, BA Please buy puts bears      That way it will be guaranteed a green open
8700,108701,15/09/2020,AAPL, AAPL Just tested the new  Spatial Audio  feature on my AirPods Pro   almost felt like I was in the Cinema     just wow   
8701,108702,15/09/2020,NFLX, NFLX this quarter will be horrible      
8702,108703,15/09/2020,TSLA, TSLA best mover pre market in my list  
8703,108704,15/09/2020,AAPL, AAPL only good news coming from the event   
8704,108705,15/09/2020,TSLA, TSLA just moved my nikola money over here       hoping to pay off
8705,108706,15/09/2020,AAPL, AAPL only smart pet keep Apple    Great medical   partnership 
8706,108707,15/09/2020,TSLA, TSLA over 68 millions in tesla calls today    thats insane       
8707,108708,16/09/2020,TSLA, TSLA good morning bulls   today we have     again for lunch   diner  
8708,108709,16/09/2020,TSLA, TSLA b  are like the dont pass bettors at the craps table   everyone cant stand them
8709,108710,16/09/2020,AAPL, AAPL haha Wall Street haha they just announced how the company value will be 4 trill soon                                           
8710,108711,16/09/2020,TSLA, TSLA Bears Havent Learned By Now They Never Will  Commence To Butt Fukkin              
8711,108712,16/09/2020,TSLA, TSLA Sept 22nd is also my birthday  Hoping to get a nice surprise on battery day    
8712,108713,17/09/2020,AAPL, AAPL if Jesus still loves us  he would spare us the pain  and let us bounce off the 50 SMA  If he forsaken us  we are only to blame    
8713,108714,17/09/2020,AAPL, AAPL so how s that 5 million shares order   
8714,108715,17/09/2020,AAPL, AAPL who didnt see this coming  
8715,108716,17/09/2020,AAPL, AAPL ouch   just when the bulls thought they were going green smh      
8716,108717,17/09/2020,AAPL, AAPL remember its not just   you need to watch  Tech is flushing  
8717,108718,17/09/2020,TSLA, TSLA it s not lol yet it s so overpriced it ain t even funny       
8718,108719,17/09/2020,NFLX, NFLX like o m g I can t believe my pedostock is down like ugh  puts cuties back on     
8719,108720,17/09/2020,TSLA, TSLA Load up its at  420   
8720,108721,17/09/2020,BA, BA picked BA for my dividend only account    12 shares locked away for life    
8721,108722,18/09/2020,AAPL, AAPL will open red and close maroon  
8722,108723,18/09/2020,FB, FB Don t buy Facebook  Price above  250  Get below  250      Wait and Let it drop
8723,108724,18/09/2020,AMZN, AMZN earnings  26 a share for a  3000 stock    paying up front for the next 50 years
8724,108725,18/09/2020,AAPL, AAPL MACD and RSI not looking good  Bullish long term but i ll be happy averaging down and see you at 200  EOY  Enjoy the easy money meanwhile bears   
8725,108726,18/09/2020,TSLA, TSLA Does tesla make electic Waaambulances    
8726,108727,18/09/2020,AAPL, AAPL welp  if I can t beat them        
8727,108728,18/09/2020,MSFT, MSFT This stock is   lol  It literally drops every other day 
8728,108729,18/09/2020,AMZN, AMZN The tech bubble is finally popping    
8729,108730,21/09/2020,AAPL, AAPL what a bargain on calls this morning  
8730,108731,21/09/2020,AAPL, AAPL Halloween came early this year  Boooooom    
8731,108732,21/09/2020,AAPL,Can t stress this enough  AAPL will go back up  Every market crash comes back up  This is just a healthy pullback due to overextended rally  There are more sensational news coming ahead  Don t worry for the people who bought high included me  
8732,108733,21/09/2020,AAPL, AAPL OMG    I missed to downtrend earlier to buy more  i got busy working   
8733,108734,21/09/2020,TSLA, TSLA         funy time in AH   we will know what happen when market open tmr             
8734,108735,21/09/2020,TSLA, TSLA Elon does everything for a reason    never bet against the man that s changing our life s as we speak   
8735,108736,22/09/2020,KO, KO She also love soda idk anymore  
8736,108737,22/09/2020,AMZN, AMZN  mk today is crazy  profits is a profit   
8737,108738,22/09/2020,TSLA, TSLA hit 300s so that I may restart my position         
8738,108739,22/09/2020,AMZN, AMZN who s happy they leveraged in the weakness    and is LONG        
8739,108740,22/09/2020,TSLA, TSLA sell now or repent your sins later    
8740,108741,22/09/2020,AAPL, AAPL it will open higher tomorrow  
8741,108742,22/09/2020,TSLA, TSLA Human sized dolls inside the car are the shareholders lol        
8742,108743,22/09/2020,TSLA, TSLA I don t even feel bad for you retards  When from  200 to  2500 in a few months  what did you expect  10k   
8743,108744,22/09/2020,TSLA, TSLA The QR code on the t shirt is not working  
8744,108745,22/09/2020,TSLA, TSLA its been a while we have seen stock  180  
8745,108746,22/09/2020,TSLA, TSLA it s a buy under 200    
8746,108747,22/09/2020,TSLA, TSLA   Looks like battery day went well  
8747,108748,22/09/2020,TSLA, TSLA Elon Musk is a genius   I feel like he tried to communicate with the smarter population with yesterday s tweet  The message I got was   Boy  Sell your f ing options NOW   Thanks for looking out Musk   you da man   
8748,108749,22/09/2020,TSLA, TSLA Why don t Tesla make a 5d game for bulls to they see and feel their dreams  would be a lot easier and straight forward than understanding it takes time  years  to achieve what s being discussed   
8749,108750,22/09/2020,TSLA, TSLA WOAH             And I was upset I hit the eject button with a  300 loss  Phew  Dodged that bullet 
8750,108751,22/09/2020,TSLA, TSLA if your reading this  you lost all your money today  
8751,108752,23/09/2020,TSLA, TSLA investors that held thru the event today right now  
8752,108753,23/09/2020,TSLA, TSLA when battery day becomes bearttery day 
8753,108754,23/09/2020,TSLA, TSLA looks like they are all out of hyped scamming news  When does bag holder day start     
8754,108755,23/09/2020,TSLA, TSLA Calls are getting exercised preparing for the sell off  
8755,108756,23/09/2020,TSLA, TSLA every  pop  should be shorted  Bad battery day  market surprise over  election coming up  covid second wave  Keep trying though bulls  
8756,108757,23/09/2020,TSLA, TSLA ima jump in around the 90 to 100 dollar mark lol      
8757,108758,23/09/2020,TSLA, TSLA  330 soon unfortunately good luck  
8758,108759,23/09/2020,TSLA, TSLA   How much do they earn compared to their market cap    
8759,108760,23/09/2020,TSLA, TSLA How is this not trending     
8760,108761,23/09/2020,AAPL, AAPL   sorry but what did you think was gonna happen 
8761,108762,23/09/2020,TSLA, TSLA even Elon Musk said on Battery day that Tesla is overvalued currently   
8762,108763,24/09/2020,TSLA, TSLA Can one of you bulls plz post frankfurt price like you been doing past few weeks     
8763,108764,24/09/2020,TSLA, TSLA time for the morning pump and dump       
8764,108765,24/09/2020,AMZN, AMZN I wonder if I can buy one of those money counter machines on Amazon     
8765,108766,24/09/2020,CCL, CCL  happens every day smh   you would think by now bulls would stop falling for the pump fake      
8766,108767,24/09/2020,TSLA, TSLA This wheel doesn t lie HOLD 
8767,108768,25/09/2020,TSLA,Lmao imagine being a bear 2020 YTD    TSLA  
8768,108769,25/09/2020,TSLA, TSLA bears need to go back to the hibernation   
8769,108770,25/09/2020,TSLA, TSLA sorry if u missed the train     
8770,108771,25/09/2020,BA, BA You bulls suck  Told you to sell it all  Now Im at a loss 
8771,108772,25/09/2020,NKE, NKE your wife is not gonna be happy with the calls you bought      
8772,108773,25/09/2020,TSLA, TSLA it wont go down anymore if you look at the charts 
8773,108774,25/09/2020,AAPL, AAPL busted right through  111 50    
8774,108775,25/09/2020,TSLA, TSLA Sell data   S P inclusion    600     
8775,108776,28/09/2020,AAPL, AAPL welcome back peeps  who s ready for more Green Days this week    
8776,108777,29/09/2020,BA, BA I just wonder if Boeing do announces delivery numbers after quarter end   or they do it on ER conference call    
8777,108778,29/09/2020,BA, BA do people really not know that BA is a big part of WHY the DOW could up by 400 500 yesterday   
8778,108779,29/09/2020,BA, BA nice bounce incoming  Wants green     
8779,108780,29/09/2020,TSLA, TSLA Buy stock not calls that way we all win and your money doesn t disintegrate           
8780,108781,30/09/2020,TSLA, TSLA elecorate college shall save the don again    I hope not
8781,108782,30/09/2020,TSLA, TSLA      more to come   give me 420 00 today
8782,108783,30/09/2020,WMT, WMT now you know they sell Dumplings at Walmart   
8783,108784,30/09/2020,TSLA, TSLA short it to 0  let s go bears  
8784,108785,01/10/2020,TSLA, TSLA volume is not low   and this pattern Tesla has done many times on a smaller scale
8785,108786,02/10/2020,TSLA, TSLA does anyone honestly care for sp500 inclusion pre q4  Honestly people this stock is bullish for the next 20 years    slow     ur roll
8786,108787,02/10/2020,NVDA, NVDA so lucky i sold it on yesterday      goona buy again later    
8787,108788,02/10/2020,TSLA, TSLA            You sold   Before some great delivery numbers 
8788,108789,02/10/2020,TSLA, TSLA all roads lead to 420  
8789,108790,02/10/2020,TSLA, TSLA easy 450 end of next week   everyone relax  
8790,108791,06/10/2020,TSLA, TSLA gap up just to go back down during market hours   I m still bullish tho
8791,108792,06/10/2020,NVDA, NVDA  I expect to see  570 shortly   Who agrees      
8792,108793,07/10/2020,TSLA, TSLA you know what time it is       
8793,108794,08/10/2020,TSLA, TSLA She has the fact  very articulated   Welcome onboard Harris  The next VP  
8794,108795,08/10/2020,TSLA, TSLA much love to MY BULL FAM    
8795,108796,09/10/2020,BA, BA It s time to get in when it dips       
8796,108797,09/10/2020,AAPL, AAPL yeahhh 120 open on monday   
8797,108798,12/10/2020,AAPL, AAPL   Short squeeze    Apple about to jump to 125 with iPhone 12 announcement  
8798,108799,13/10/2020,AAPL, AAPL dip then RIP   bear trap thank you TD    hopefully they didn t open short positions already  
8799,108800,13/10/2020,AAPL, AAPL not selling single share    will dip small and pop big 
8800,108801,13/10/2020,AAPL, AAPL i bought at 126 40  can someone please post the people carrying my casquet
8801,108802,13/10/2020,TSLA, TSLA  448 is the new 444  let s smash through it           
8802,108803,13/10/2020,AAPL, AAPL 2nd stimulus check coming out guess what people buying  A 5G iPhone  
8803,108804,13/10/2020,JNJ, JNJ  For those with the cash  it s a buying opportunity
8804,108805,13/10/2020,AAPL, AAPL they will keep this at 2T   but bullish on event
8805,108806,13/10/2020,AAPL, AAPL We live in a world where expectations met aren t good enough  but an excersise bike goes up 5 10  a day  I give up        
